"exposure_cluster_id","canonical_exposure_id","original_exposure_id","candidate_id","vehicle_id","exposure_name_ja","exposure_name_en","asset_class","risk_cluster","proxy_group_id","direct_or_proxy","proxy_role","vehicle_type","symbol","exchange_or_venue","broker","broker_contract_id","hard_gate_status","evidence_confidence","evidence_ids","vehicle_difference_notes","p06_tracking_notes","created_at","updated_at"
"CLU-EXP-FX-G10-USDJPY-JPX","EXP-FX-G10-USDJPY-JPX","EXP-FX-G10-USDJPY-JPX","CAN-EXP-FX-G10-USDJPY-JPX-FUTURE-STANDARD-OSE-USDJPY-IBSJ","VEH-FUTURE-STANDARD-OSE-USDJPY","米ドル円","USD/JPY","fx","fx_g10","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","USDJPY","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-G10-EURJPY","EXP-FX-G10-EURJPY","EXP-FX-G10-EURJPY","CAN-EXP-FX-G10-EURJPY-FUTURE-STANDARD-OSE-EURJPY-IBSJ","VEH-FUTURE-STANDARD-OSE-EURJPY","ユーロ円","EUR/JPY","fx","fx_g10","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","EURJPY","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-EM-CNHJPY","EXP-FX-EM-CNHJPY","EXP-FX-EM-CNHJPY","CAN-EXP-FX-EM-CNHJPY-FUTURE-STANDARD-OSE-CNHJPY-IBSJ","VEH-FUTURE-STANDARD-OSE-CNHJPY","人民元円","CNH/JPY","fx","fx_em","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","CNHJPY","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-GOLD","EXP-METAL-JP-GOLD","EXP-METAL-JP-GOLD","CAN-EXP-METAL-JP-GOLD-FUTURE-STANDARD-OSE-GOLDSTD-IBSJ","VEH-FUTURE-STANDARD-OSE-GOLDSTD","金JPX","Gold JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_underlying_vehicle_variant","future_standard","GOLDSTD","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-GOLD","EXP-METAL-JP-GOLD","EXP-METAL-JP-GOLD","CAN-EXP-METAL-JP-GOLD-FUTURE-MINI-OSE-GOLDMINI-IBSJ","VEH-FUTURE-MINI-OSE-GOLDMINI","金JPX","Gold JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_underlying_vehicle_variant","future_mini","GOLDMINI","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Mini contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-GOLD","EXP-METAL-JP-GOLD","EXP-METAL-JP-GOLD","CAN-EXP-METAL-JP-GOLD-FUTURE-MICRO-OSE-POCKETGOLD100-IBSJ","VEH-FUTURE-MICRO-OSE-POCKETGOLD100","金JPX","Gold JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_underlying_vehicle_variant","future_micro","POCKETGOLD100","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Micro contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-SILVER","EXP-METAL-JP-SILVER","EXP-METAL-JP-SILVER","CAN-EXP-METAL-JP-SILVER-FUTURE-STANDARD-OSE-SILVER-IBSJ","VEH-FUTURE-STANDARD-OSE-SILVER","銀JPX","Silver JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","SILVER","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-PLATINUM","EXP-METAL-JP-PLATINUM","EXP-METAL-JP-PLATINUM","CAN-EXP-METAL-JP-PLATINUM-FUTURE-STANDARD-OSE-PLATSTD-IBSJ","VEH-FUTURE-STANDARD-OSE-PLATSTD","プラチナJPX","Platinum JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_underlying_vehicle_variant","future_standard","PLATSTD","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-PLATINUM","EXP-METAL-JP-PLATINUM","EXP-METAL-JP-PLATINUM","CAN-EXP-METAL-JP-PLATINUM-FUTURE-MINI-OSE-PLATMINI-IBSJ","VEH-FUTURE-MINI-OSE-PLATMINI","プラチナJPX","Platinum JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_underlying_vehicle_variant","future_mini","PLATMINI","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Mini contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-METAL-JP-PALLADIUM","EXP-METAL-JP-PALLADIUM","EXP-METAL-JP-PALLADIUM","CAN-EXP-METAL-JP-PALLADIUM-FUTURE-STANDARD-OSE-PALLADIUM-IBSJ","VEH-FUTURE-STANDARD-OSE-PALLADIUM","パラジウムJPX","Palladium JPX","metals","metals_precious","PG-METALS-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","PALLADIUM","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-AGRI-JP-CORN","EXP-AGRI-JP-CORN","EXP-AGRI-JP-CORN","CAN-EXP-AGRI-JP-CORN-FUTURE-STANDARD-OSE-CORNJPX-IBSJ","VEH-FUTURE-STANDARD-OSE-CORNJPX","とうもろこしJPX","Corn JPX","grains_oilseeds","agri_grain","PG-GRAINS-OILSEEDS","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","CORNJPX","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-AGRI-JP-SOYBEAN","EXP-AGRI-JP-SOYBEAN","EXP-AGRI-JP-SOYBEAN","CAN-EXP-AGRI-JP-SOYBEAN-FUTURE-STANDARD-OSE-SOYBEANJPX-IBSJ","VEH-FUTURE-STANDARD-OSE-SOYBEANJPX","大豆JPX","Soybean JPX","grains_oilseeds","agri_oilseed","PG-GRAINS-OILSEEDS","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","SOYBEANJPX","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-AGRI-JP-AZUKI","EXP-AGRI-JP-AZUKI","EXP-AGRI-JP-AZUKI","CAN-EXP-AGRI-JP-AZUKI-FUTURE-STANDARD-OSE-AZUKI-IBSJ","VEH-FUTURE-STANDARD-OSE-AZUKI","小豆","Azuki Red Bean","grains_oilseeds","agri_grain","PG-GRAINS-OILSEEDS","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","AZUKI","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENERGY-JP-DUBAICRUDE","EXP-ENERGY-JP-DUBAICRUDE","EXP-ENERGY-JP-DUBAICRUDE","CAN-EXP-ENERGY-JP-DUBAICRUDE-FUTURE-STANDARD-TOCOM-DUBAICRUDE-IBSJ","VEH-FUTURE-STANDARD-TOCOM-DUBAICRUDE","ドバイ原油","Dubai Crude Oil","energy","energy_crude","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","DUBAICRUDE","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENERGY-JP-GASOLINE","EXP-ENERGY-JP-GASOLINE","EXP-ENERGY-JP-GASOLINE","CAN-EXP-ENERGY-JP-GASOLINE-FUTURE-STANDARD-TOCOM-GASOLINE-IBSJ","VEH-FUTURE-STANDARD-TOCOM-GASOLINE","ガソリンJPX","Gasoline JPX","energy","energy_refined","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","GASOLINE","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENERGY-JP-KEROSENE","EXP-ENERGY-JP-KEROSENE","EXP-ENERGY-JP-KEROSENE","CAN-EXP-ENERGY-JP-KEROSENE-FUTURE-STANDARD-TOCOM-KEROSENE-IBSJ","VEH-FUTURE-STANDARD-TOCOM-KEROSENE","灯油JPX","Kerosene JPX","energy","energy_refined","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","KEROSENE","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENERGY-JP-GASOIL","EXP-ENERGY-JP-GASOIL","EXP-ENERGY-JP-GASOIL","CAN-EXP-ENERGY-JP-GASOIL-FUTURE-STANDARD-TOCOM-GASOIL-IBSJ","VEH-FUTURE-STANDARD-TOCOM-GASOIL","軽油JPX","Gas Oil JPX","energy","energy_refined","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","GASOIL","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENERGY-ASIA-LNGJKM","EXP-ENERGY-ASIA-LNGJKM","EXP-ENERGY-ASIA-LNGJKM","CAN-EXP-ENERGY-ASIA-LNGJKM-FUTURE-STANDARD-TOCOM-LNGJKM-IBSJ","VEH-FUTURE-STANDARD-TOCOM-LNGJKM","LNG JKM","LNG Platts JKM","energy","energy_gas","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","LNGJKM","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-POWER-JP-EASTBASE","EXP-POWER-JP-EASTBASE","EXP-POWER-JP-EASTBASE","CAN-EXP-POWER-JP-EASTBASE-FUTURE-STANDARD-TOCOM-EASTBASE-IBSJ","VEH-FUTURE-STANDARD-TOCOM-EASTBASE","東日本ベースロード電力","East Area Baseload Electricity","environmental_power","environmental_power","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","EASTBASE","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-POWER-JP-WESTBASE","EXP-POWER-JP-WESTBASE","EXP-POWER-JP-WESTBASE","CAN-EXP-POWER-JP-WESTBASE-FUTURE-STANDARD-TOCOM-WESTBASE-IBSJ","VEH-FUTURE-STANDARD-TOCOM-WESTBASE","西日本ベースロード電力","West Area Baseload Electricity","environmental_power","environmental_power","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","WESTBASE","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-POWER-JP-EASTPEAK","EXP-POWER-JP-EASTPEAK","EXP-POWER-JP-EASTPEAK","CAN-EXP-POWER-JP-EASTPEAK-FUTURE-STANDARD-TOCOM-EASTPEAK-IBSJ","VEH-FUTURE-STANDARD-TOCOM-EASTPEAK","東日本ピークロード電力","East Area Peakload Electricity","environmental_power","environmental_power","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","EASTPEAK","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-POWER-JP-WESTPEAK","EXP-POWER-JP-WESTPEAK","EXP-POWER-JP-WESTPEAK","CAN-EXP-POWER-JP-WESTPEAK-FUTURE-STANDARD-TOCOM-WESTPEAK-IBSJ","VEH-FUTURE-STANDARD-TOCOM-WESTPEAK","西日本ピークロード電力","West Area Peakload Electricity","environmental_power","environmental_power","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","WESTPEAK","TOCOM","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-EU-EUROSTOXX50","EXP-EQ-EU-EUROSTOXX50","EXP-EQ-EU-EUROSTOXX50","CAN-EXP-EQ-EU-EUROSTOXX50-FUTURE-STANDARD-EUREX-FESX-IBSJ","VEH-FUTURE-STANDARD-EUREX-FESX","ユーロストックス50","EURO STOXX 50","equity_index","global_equity_europe","PG-EQ-EUROPE","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FESX","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-EU-STOXX600","EXP-EQ-EU-STOXX600","EXP-EQ-EU-STOXX600","CAN-EXP-EQ-EU-STOXX600-FUTURE-STANDARD-EUREX-FXXP-IBSJ","VEH-FUTURE-STANDARD-EUREX-FXXP","ストックス欧州600","STOXX Europe 600","equity_index","global_equity_europe","PG-EQ-EUROPE","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FXXP","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
